_id,product_url,Details,Attributes_and_specifications,Number_of_items_sold,product_type,brand_name
3434082,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-midnight-blue-ultra-plush-faux-fur-luxury-shag-durable-sicilian-rectangle-pet-bed,"{'product_name': 'Bessie and Barnie Midnight Blue Ultra Plush Faux Fur Luxury Shag Durable Sicilian Rectangle Pet Bed, 28"" L X 24"" W X 6"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3434082-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Sicilian Rectangle Bed offers the same design and comfort as our world famous Bagel Bed. Designed with five large cushioned water proof pillows. This unique design evenly distributes the weight of your pet preventing it from cratering. Our size selection varies from small to extra large pets. E.g. From Frenchies to Great Danes.\n- Designed with five Large cushioned water proof pillows\n- Reversible (can be used in two different sides)\n- Cover is machine washable/dryer friendly\n- Long lasting, durable plush fabrics', 'Specifications': {'id': '3434082', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Rectangle', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '28 IN', 'Height': '6 IN', 'Width': '24 IN'}, 'Weight': '1.123241654252447 kg'}",9445,dog-bed,Bessie and Barnie
3218187,https://www.petco.com/shop/en/petcostore/product/everyyay-essentials-snooze-fest-brown-windowpane-print-cuddler-dog-bed,"{'product_name': 'EveryYay Essentials Snooze Fest Brown Windowpane-Print Cuddler Dog Bed, 19"" L X 17"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3218187-center-6', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThe EveryYay Essentials Snooze Fest Brown Windowpane-Print Cuddler Dog Bed has them covered with a cozy cocoon where they can fetch some ZZZs. The donut shape is made for pups who love to sleep curled up in a ball. Packed with plush, it tucks them in with all the support and extra warmth they crave. When laundry day rolls around, you can add this machine-washable bed to the basket for a quick and easy clean.\n- Snooze Fest Brown Windowpane-Print Cuddler Dog Bed from EveryYay Essentials\n- Cuddler shape for curling up into a snuggly ball\n- Tufted interior and cushioned bolsters\n- Extra-stuffed with fluffy filling\n- Machine washable', 'Specifications': {'id': '3218187', 'Primary Brand': 'EveryYay Essentials'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Size': 'Small', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '19 IN', 'Width': '17 IN'}, 'Weight': '3.5425877303367512 kg'}",9442,dog-leash,EveryYay Essentials
3307260,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-wonderlust-luxury-extra-plush-faux-fur-rectangle-dog-bed,"{'product_name': 'Bessie and Barnie Wonderlust Luxury Extra Plush Faux Fur Rectangle Dog Bed, 28"" L X 24"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3307260-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Sicilian Rectangle Bed offers the same design and comfort as our world famous Bagel Bed. Designed with five large cushioned water proof pillows. This unique design evenly distributes the weight of your pet preventing it from cratering.\n- Designed with five Large cushioned water proof pillows\n- Cover is machine washable/dryer friendly\n- Reversible (can be used in two different sides)\n- Long lasting, extra plush fabric', 'Specifications': {'id': '3307260', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Rectangle', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '28 IN', 'Height': '6 IN', 'Width': '24 IN'}, 'Weight': '1.123241654252447 kg'}",9427,dog-bed,Bessie and Barnie
3398350,https://www.petco.com/shop/en/petcostore/product/merry-makings-sweet-tidings-candy-printed-pet-throw,"{'product_name': 'Merry Makings Sweet Tidings Candy Printed Pet Throw, 60"" L X 50"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3398350-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\ntis the season for cozying up at home and sneaking a nibble of Santa's cookies. For every naughty and nice moment this holiday, Merry Makings' beds, throws and more make dreams come true during the most wonderful time of year.\n- Creates a holiday dream destinationfor you pet\n- Crafted of cozy fleece\n- Machine washable"", 'Specifications': {'id': '3398350', 'Lifestage': 'All Lifestages', 'Primary Brand': 'Merry Makings'}}","{'Additional_features': {'Primary Color': 'Red', 'Material': 'Polyester', 'Chew Proof': 'No', 'Washing instructions': 'Machine Wash', 'Odor Resistant': 'No', 'Bed Type': 'Throw Mats Pillows', 'Lifestage': 'All Lifestages'}, 'item_dimensions': {'Length': '60 IN', 'Width': '50 IN'}, 'Weight': '32.903291613034845 kg'}",9415,dog-leash,Merry Makings
3042231,https://www.petco.com/shop/en/petcostore/product/midwest-quiet-time-defender-polyfill-brown-dog-pillow,"{'product_name': 'Midwest Quiet Time Defender Polyfill Brown Square Dog Pillow, 34"" L X 25"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3042231-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nMidwest Polyfill Pillow Dog Bed is overstuffed with lofty, soft polyfill. Its sumptuous fabric and fashion color add a bit of luxury to any home environment. Teflon fabric protector repels pet stains, dirt, oils, and liquids Looks newer and stays cleaner longer Machine washable and safe for pets. Overstuffed, extra thick polyfill stuffing Insulated to keep your dog cool in the summer and warm in the winter. The removalble cover zips off for easy machine washing.\n- Overstuffed and reversible Polyfill Pillow feature a soft fleece on one side and Geometric print fabric on the other\n- Removable cover with hidden zipper is machine washable and dryer friendly\n- Teflon fabric protector repels stains, dirt, oils and liquids and helps fabric stay cleaner longer', 'Specifications': {'id': '3042231', 'Lifestage': 'Adult', 'Primary Brand': 'Midwest', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Primary Color': 'Brown', 'Material': 'Polyester', 'Size': 'Medium', 'Bed Type': 'Pillow Beds', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '34 IN', 'Height': '8 IN', 'Width': '25 IN', 'Breed Sizes': 'Medium'}, 'Weight': '1.8943559645130554 kg'}",9412,dog-bed,Midwest
3284731,https://www.petco.com/shop/en/petcostore/product/pendleton-grand-canyon-national-park-pet-throw,"{'product_name': 'Pendleton Grand Canyon National Park Pet Throw, 28"" L X 40"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3284731-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nA fun little throw perfect for pets! This makes a great gift for your pet or pet lover. Tuck your pet in at night with their very own National Park Pet Throw.\n- Features the Grand Canyon National Park pattern\n- 100% Polyester fabric\n- A great addition for your pet's National Park bed\n- Machine washable"", 'Specifications': {'id': '3284731', 'Primary Brand': 'Pendleton'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Size': 'One Size Fits All', 'Odor Resistant': 'No', 'Bed Type': 'Throw Mats Pillows'}, 'item_dimensions': {'Length': '28 IN', 'Height': '.25 IN', 'Width': '40 IN', 'Breed Sizes': 'Most Sizes'}, 'Weight': '0.07800289265641994 kg'}",9412,dog-collar,Pendleton
2708774,https://www.petco.com/shop/en/petcostore/product/majestic-pet-turquoise-stretch-orthopedic-memory-foam-rectangle-dog-bed-5021102--1,"{'product_name': 'Majestic Pet Turquoise Stretch Shredded Memory Foam Rectangle Dog Bed, 44"" L x 36"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/2708774-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nYour pet deserves optimum luxury with Majestic Pet Product's Shredded memory foam bed. This bed is perfect for dogs of any ages and life stages, it is great for dogs with arthritic joint and back problems as well. The Shredded memory foam is protected by a cover underneath the removable slipcover, and the base of the bed is a 300/600 water-resistant Denier material. The zipped slipcover can be washed on gentle cycle with a mild detergent and tumble dried on low. Do not wash the foam insert (spot clean only). This bed will arrive in a vacuum compressed package. Please allow 24 to 48 hours for the bed to expand to its full size.\n- Made in the USA, of US and imported materials\n- Zippered removable slipcover for easy cleaning and washing\n- 300/600 water-resistant Denier base for any unwanted accidents or spills\n- Shredded memory foam fill with protective inner cover\n- 7oz. cotton twill slipcover. Premium quality materials to reduce wear and tear"", 'Specifications': {'id': '2708774', 'Lifestage': 'Adult', 'Primary Brand': 'Majestic Pet', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Primary Color': 'Green', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Rectangle', 'Size': 'Large', 'Bed Fill': 'Memory Foam', 'Bed Type': 'Ortho or Memory', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '44 IN', 'Height': '5 IN', 'Width': '36 IN', 'Breed Sizes': 'Large'}, 'Weight': '2.2063675351387353 kg'}",9389,dog-bed,Majestic Pet
3374876,https://www.petco.com/shop/en/petcostore/product/armarkat-blue-soft-plush-round-dount-pet-bed,"{'product_name': 'Armarkat Blue Soft Plush Round Dount Pet Bed, 15"" L X 15"" W X 5"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3374876-center-3', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nArmarkat Model C12HTL/MB pet bed is compact for cats and extra small dogs. This circular sky blue and ivory bed features silky soft plush and luxe velvet. It is filled with extra-thick, 100% polyfill for the maximum in comfort. The pet bed also has a waterproof and skid-free base. Inside padding is machine washable. Six months manufacturer's warranty against defects.\n- Round shape cuddle up cat bed is super soft and perfect for sunggling, lounge\n- Healthy and soft in bright color, made of high quality plush and PP cotton\n- Soft interrior, dirt and water resistant bottom, anito slip base cat beds\n- With removable pet mat, easy for wash\n- Machine washable, the pet bed retains its original shape after many cycles of machine washing\n- Six months manufacturer's warranty against defects,replacement cover available\nContains no battery, no chemical."", 'Specifications': {'id': '3374876', 'Primary Brand': 'Armarkat', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Primary Color': 'Blue', 'Material': 'Polyester', 'Chew Proof': 'No', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Round', 'Size': 'X-Small', 'Odor Resistant': 'No', 'Bed Fill': 'Foam', 'Bed Type': 'Foam Lounger'}, 'item_dimensions': {'Length': '15 IN', 'Height': '5 IN', 'Width': '15 IN', 'Depth': '15 IN'}, 'Weight': '0.11940734547489808 kg'}",9389,dog-bed,Armarkat
3083606,https://www.petco.com/shop/en/petcostore/product/3-dog-ez-wash-premium-memory-foam-bolster-dog-bed,"{'product_name': '3 Dog Personalized EZ Wash Premium Memory Foam Bolster Dog Bed, 32"" L X 21"" W X 9"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3083606-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThe EZ-Wash Premium Memory Foam dog bed design features the most comfortable and supportive memory foam sleep system and a super comfy bolster for snuggling. Treat your dog to an easy to wash bed of the highest quality memory foam that will last its lifetime. Make the bed even more special by personalizing it with your dog\'s name.\n- The EZ wash premium headrest dog bed design features the best memory foam sleep system and a super comfortable bolster for snuggling. The easy wash design lets you remove the interior sleep surface for super easy access making this the easiest bolster bed on the market to wash. The bed provides great comfort and support with a 4"" memory foam sleep surface system and an over sized bolster headrest for a sense of security. This dog bed is always the first choice of all of the dogs in our house. This exclusive product design is the only design that features a removable sleep surface insert to allow for easy washing of the cover. A great choice for both active and older dogs. The most comfortable and supportive dog bed on the market with a durable luxurious fabric\n- Superior comfort provided by a 4"" thick memory foam insert and an over sized headrest for snuggling\n- The sleep surface insert is made of 2"" support foam and 2"" high density memory foam and is protected by a liner that is waterproof on the top side and breathable on the bottom\n- The quilted cover is soft, comfortable, and easily removable for machine washing\n- Our exclusive EZ wash design features a memory foam insert that is easily removable for super easy machine washing\n- This dog bed will never bottom out and prevents all painful pressure points', 'Specifications': {'id': '3083606', 'Lifestage': 'All Lifestages', 'Primary Brand': '3 Dog Pet Supply'}}","{'Additional_features': {'Primary Color': 'Blue', 'Material': 'Polyester', 'Chew Proof': 'No', 'Washing instructions': 'Machine Washable', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Type': 'Ortho or Memory', 'Lifestage': 'All Lifestages'}, 'item_dimensions': {'Length': '32 IN', 'Height': '9 IN', 'Width': '21 IN', 'Breed Sizes': 'Small'}, 'Weight': '1.6848624813786703 kg'}",9386,dog-bed,3 Dog Pet Supply
1436775,https://www.petco.com/shop/en/petcostore/product/carolina-pet-company-blue-plaid-indoor-outdoor-shebang-dog-bed,"{'product_name': 'Carolina Pet Company Blue Plaid Indoor Outdoor Shebang Dog Bed, 54"" L x 44"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/1436775-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nCarolina Pet Co. Indoor/Outdoor Shebang Dog Bed has a treated cover to resist fading. All polyester construction allows water to run-through quickly; dries fast. Surface or machine wash. Reversible to extend life.\n- Water runs through quickly; dries fast\n- Reversible to extend life\n- Great for older or incontinent dogs also!', 'Specifications': {'id': '1436775', 'Lifestage': 'Adult', 'Primary Brand': 'Carolina Pet Company'}}","{'Additional_features': {'Primary Color': 'Blue', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Rectangle', 'Size': 'Large', 'Bed Fill': 'Polyester', 'Bed Type': 'Outdoor Beds', 'Lifestage': 'Adult'}, 'item_dimensions': {'Height': '44 IN', 'Width': '44 IN', 'Breed Sizes': 'Large'}, 'Weight': '21.23359085427849 kg'}",9379,dog-leash,Carolina Pet Company
3484354,https://www.petco.com/shop/en/petcostore/product/carolina-pet-linen-microfiber-low-profile-kuddler-dog-bed,"{'product_name': 'Carolina Pet Company Linen Microfiber Low Profile Kuddler Dog Bed, 30"" L X 24"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3484354-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThe low profile design of this bed makes it easy for your pet to step in and out. Once settled, your pet is wrapped in velvety, microfiber luxury and comfort. Built-in bolster pillows provide comfort, support and security for the pet that likes to curl up to sleep.\n- Soft microfiber velvet fabric combines luxury with long wear & easy care\n- Contrast cording adds a tailored and finished look\n- Filled with 100% eco-friendly polyester MemoryFiber\n- Interior liners have zippers to adjust fill over time and use\n- Zippered cover removes easily for machine washing\n- Fit Guide: Medium (up to 15 lbs.), Large (up to 30 lbs.), X-Large: (up to 50 lbs.)', 'Specifications': {'id': '3484354', 'Primary Brand': 'Carolina Pet Company', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Rectangle', 'Size': 'Medium', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester', 'Bed Type': 'Tufted Cuddler'}, 'item_dimensions': {'Length': '30 IN', 'Height': '9 IN', 'Width': '24 IN', 'Breed Sizes': 'Small'}, 'Weight': '1.8052098014771467 kg'}",9379,dog-bed,Carolina Pet Company
2931095,https://www.petco.com/shop/en/petcostore/product/pet-fusion-ultimate-gray-dog-lounge,"{'product_name': 'PetFusion Ultimate Orthopedic Memory Foam Gray Dog Bed & Lounge, 25"" L X 20"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/2931095-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nTired of cheap pet beds that easily tear, are difficult to clean and don't provide your pet the comfort they deserve? The PetFusion Ultimate Dog Lounge was designed with all these features in mind with an attractive, modern touch that blends in seamlessly to your home. Premium materials, quality construction and smart features set the Ultimate Dog Lounge apart from the crowd and provide excellent value for your money.\n- Premium Components: Memory Foam base for superior overall comfort, reduced joint pain and improved health, mobility, & energy; Recycled 'green' polyfill support bolsters are generously filled; Durable & comfortable polyester (65%) & cotton (35%) twill\n- SMART DESIGN: Base & bolsters provide optimal support and comfort; Water resistant & tear resistant cover; Non-skid bottom; Blends in seamlessly with your decor; Replacement covers available separately\n- EASY ASSEMBLY to PEACE OF MIND: 'Bolsters' (couch arms) pre-loaded in fabric cover, simply insert memory foam base and zip closed; 12 month warranty on any part that is broken due to manufacturer defect\n- SMALL Bed: 2.5 inch solid memory foam, LARGE Bed: 4 inch solid memory foam, XL Bed: 4 inch solid memory foam, JUMBO/XXL Bed: 6 inch solid memory foam"", 'Specifications': {'id': '2931095', 'Lifestage': 'Senior', 'Primary Brand': 'PetFusion'}}","{'Additional_features': {'Primary Color': 'Gray', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Rectangle', 'Size': 'Small', 'Bed Type': 'Ortho or Memory', 'Lifestage': 'Senior'}, 'item_dimensions': {'Length': '25 IN', 'Width': '20 IN', 'Breed Sizes': 'Small'}, 'Weight': '5.483881935505807 kg'}",9378,dog-collar,PetFusion
2709128,https://www.petco.com/shop/en/petcostore/product/majestic-pet-fusion-navy-rectangle-pet-bed-5021069--1,"{'product_name': 'Majestic Pet Fusion Navy Rectangle Pet Bed, 44"" L x 36"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/2709128-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nGive your furry friend a comfy place to curl up indoors. The Majestic Pet Rectangle Pet Bed is the perfect combination of style, function and comfort. It features a removable zipped slipcover that is woven from cotton twill. The base of the bed is made of heavy duty waterproof 300/600 Denier fabric, which protects against spills or accidents. Each bed is filled with a super plush fiberfill that provides ample amounts of comfort.\n- Made in the USA, of US and imported materials\n- 100% upholstery-grade 7oz. cotton twill slipcover\n- 300/600 water-resistant Denier base for any unwanted accidents or spills\n- Stuffed with premium high loft polyester fiberfill\n- Zippered removable slipcover for easy cleaning and washing\n- Machine washable', 'Specifications': {'id': '2709128', 'Lifestage': 'Adult', 'Primary Brand': 'Majestic Pet', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Primary Color': 'Blue', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Rectangle', 'Size': 'Large', 'Bed Fill': 'Fiberfill', 'Bed Type': 'Pillow Beds', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '44 IN', 'Height': '5 IN', 'Width': '36 IN', 'Breed Sizes': 'Large'}, 'Weight': '2.2063675351387353 kg'}",9377,dog-bed,Majestic Pet
3121764,https://www.petco.com/shop/en/petcostore/product/go-pet-club-solid-memory-foam-dog-bed-with-waterproof-cover,"{'product_name': 'Go Pet Club Solid Memory Foam Dog Bed with Waterproof Cover, 20"" L X 25"" W X 4"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3121764-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nGo Pet Club\'s high density 4"" Orthopedic memory foam beds will keep your pets off your bed, for good! Our pet beds will not flatten overtime, as it is made of true solid 100% memory foam, not mixed or layered memory foam like many others. The Orthopedic memory foam will relieve your pet\'s aches and pains in their joints; it is great for pets with arthritis, hip dysplasia and joint and muscle stiffness. All of our memory foam beds come with two layers of protective surfaces: the bottom layer protects the memory foam with a waterproof cover; the second topmost layer is made of real suede, both of which are easily removable for cleaning and maintenance. After removing the pet bed from its package, please allow up to 24 hours for the memory foam to resume to its original shape by laying it on a flat surface.\n- Two layers of protective surfaces: Waterproof cover and Suede zippered covers come with rubber, non-slip bottoms\n- Perfect for pets with arthritis or joint and muscle problems\n- Made out of 100% memory foam', 'Specifications': {'id': '3121764', 'Primary Brand': 'Go Pet Club'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Size': 'Small', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '20 IN', 'Height': '4 IN', 'Width': '25 IN'}, 'Weight': '0.5571635189744281 kg'}",9369,dog-bed,Go Pet Club
3437101,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-ultra-plush-bubble-gumnatural-beauty-luxury-deluxe-pet-cuddle-pod-bed,"{'product_name': 'Bessie and Barnie Ultra Plush Bubble Gum/Natural Beauty Luxury Deluxe Pet Cuddle Pod Bed, 30"" L X 30"" W X 5"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3437101-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur most famous hybrid bed! Ideal for small dogs and cats. Features a drawstring that enables you to curl up and convert the bed to different levels of cuddliness. This unique design makes it two beds in one and with the reversible feature your furry best friend can enjoy the best of both worlds. A hidden pouch is provided to store the excess drawstring.\n- Convertible (can be used in two different shapes)\n- Luxurious unparalleled soft fabrics\n- Machine washable (Machine Wash Cold/Tumble Air Dry)\n- Reversible (can be used in two different sides)\n- Insulated with eco-friendly polyfill\n- Long lasting', 'Specifications': {'id': '3437101', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '30 IN', 'Height': '5 IN', 'Width': '30 IN'}, 'Weight': '1.2536179176924631 kg'}",9359,dog-collar,Bessie and Barnie
3305985,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-ultra-plush-honeymoonsimba-luxury-deluxe-pet-lily-pod-bed,"{'product_name': 'Bessie and Barnie Ultra Plush Honeymoon/Simba Luxury Deluxe Pet Lily Pod Bed, 24"" L X 24"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3305985-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Lily Pod is a smaller (but just as adorable) version of the Cuddle Pod. A hybrid bed, ideal for small dogs and cats. Features a drawstring that enables you to curl up and convert the bed to different levels of cuddliness. This unique design makes it two beds in one and with the reversible feature your furry best friend can enjoy the best of both worlds. A hidden pouch is provided to store the excess drawstring.\n- Convertible (can be used in two different shapes)\n- Reversible (can be used in two different sides)\n- 100% Machine washable\n- Made in the USA\n- Long lasting, unique soft fabrics', 'Specifications': {'id': '3305985', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '24 IN', 'Height': '4 IN', 'Width': '24 IN'}, 'Weight': '0.6418523738585412 kg'}",9356,dog-bed,Bessie and Barnie
3115487,https://www.petco.com/shop/en/petcostore/product/la-z-boy-beige-lakewood-chaise-pet-sofa,"{'product_name': 'La-Z-Boy Beige Lakewood Chaise Pet Sofa, 34"" L X 18"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3115487-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nPamper your pooch with a La-Z-Boy Lakewood Lounger for pets. This La-Z-Boy chaised styled lounger is crafted with furniture grade materials including a solid wood base & feet & covered in La-Z-Boy's exclusive human-grade upholstery, a beige textured chenille fabric that conceals pet fur & wear & tear.\n- A Chaise Style Lounger made just for the pampered pooch!\n- Great for pets that tend to sprawl but still like the option of having a bolster support for head and neck\n- Tufted design on bolster and nail head detailing fit today's trends in human furniture"", 'Specifications': {'id': '3115487', 'Primary Brand': 'La-Z-Boy', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'Yes', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Odor Resistant': 'No', 'Bed Type': 'Sofa Dog Beds'}, 'item_dimensions': {'Length': '34 IN', 'Height': '17 IN', 'Width': '18 IN'}, 'Weight': '2.8983646257049744 kg'}",9353,dog-leash,La-Z-Boy
